"Product Code","Amazon ASIN","Name","Sku Id","Selling Price","MRP","Cost Price","Quantity","Packaging Length (in cm)","Packaging Breadth (in cm)","Packaging Height (in cm)","Packaging Weight (in kg)","GST %","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10","Video 1","Video 2","Product Type","Size","Colour","Description","Return Condition","Visibility","Size Chart","Pickup Point","HSN Code","Customisation Id","attr_Sku Id","attr_Size Measuring Unit","attr_Reversible","attr_Ideal For","attr_Sleeve","attr_Ocassion","attr_Pattern","attr_Pack of","attr_Fabric Care","attr_Fit","attr_suitable For","attr_Shirt Length","attr_Fashion Core","attr_Fabric","attr_Brand"
"10103_5",,"Men's Plus Size Plain Rama Green Polo T- Shirt (T-102)","T-102-RAMA GREEN-5XL","549","999","295","0","25","30","5","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_KAQDTIOV3O_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_OF0TQXV4XX_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_TM8KOX97RB_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_L2HLM4X2FY_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_7WL0J4OMW6_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_RVYGV29YCQ_2023-04-24_6.jpeg",,,,,,,,"5XL","RAMA GREEN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Rama_Green_Polo_T-_Shirt__T-102__SJTE15PSBU_2023-04-24_1.jpeg","1",,,"T-102-RAMA GREEN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_5",,"Men's Plus Size Plain Rama Green Polo T- Shirt (T-102)","T-102-RAMA GREEN-6XL","599","999","305","0","25","30","5","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_KAQDTIOV3O_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_OF0TQXV4XX_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_TM8KOX97RB_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_L2HLM4X2FY_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_7WL0J4OMW6_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_RVYGV29YCQ_2023-04-24_6.jpeg",,,,,,,,"6XL","RAMA GREEN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Rama_Green_Polo_T-_Shirt__T-102__SJTE15PSBU_2023-04-24_1.jpeg","1",,,"T-102-RAMA GREEN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_5",,"Men's Plus Size Plain Rama Green Polo T- Shirt (T-102)","T-102-RAMA GREEN-7XL","599","999","315","0","25","30","5","0.4","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_KAQDTIOV3O_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_OF0TQXV4XX_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_TM8KOX97RB_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_L2HLM4X2FY_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_7WL0J4OMW6_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_RVYGV29YCQ_2023-04-24_6.jpeg",,,,,,,,"7XL","RAMA GREEN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Rama_Green_Polo_T-_Shirt__T-102__SJTE15PSBU_2023-04-24_1.jpeg","1",,,"T-102-RAMA GREEN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_5",,"Men's Plus Size Plain Rama Green Polo T- Shirt (T-102)","T-102-RAMA GREEN-8XL","599","999","325","0","25","30","5","0.4","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_KAQDTIOV3O_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_OF0TQXV4XX_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_TM8KOX97RB_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_L2HLM4X2FY_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_7WL0J4OMW6_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_RVYGV29YCQ_2023-04-24_6.jpeg",,,,,,,,"8XL","RAMA GREEN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Rama_Green_Polo_T-_Shirt__T-102__SJTE15PSBU_2023-04-24_1.jpeg","1",,,"T-102-RAMA GREEN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_5",,"Men's Plus Size Plain Rama Green Polo T- Shirt (T-102)","T-102-RAMA GREEN-9XL","649","999","335","0","25","30","5","0.5","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_KAQDTIOV3O_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_OF0TQXV4XX_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_TM8KOX97RB_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_L2HLM4X2FY_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_7WL0J4OMW6_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_RVYGV29YCQ_2023-04-24_6.jpeg",,,,,,,,"9XL","RAMA GREEN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Rama_Green_Polo_T-_Shirt__T-102__SJTE15PSBU_2023-04-24_1.jpeg","1",,,"T-102-RAMA GREEN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_5",,"Men's Plus Size Plain Rama Green Polo T- Shirt (T-102)","T-102-RAMA GREEN-10XL","649","999","345","0","25","30","5","0.5","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_KAQDTIOV3O_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_OF0TQXV4XX_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_TM8KOX97RB_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_L2HLM4X2FY_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_7WL0J4OMW6_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_RVYGV29YCQ_2023-04-24_6.jpeg",,,,,,,,"10XL","RAMA GREEN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Rama_Green_Polo_T-_Shirt__T-102__SJTE15PSBU_2023-04-24_1.jpeg","1",,,"T-102-RAMA GREEN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_5",,"Men's Plus Size Plain Rama Green Polo T- Shirt (T-102)","T-102-RAMA GREEN-12XL","699","999","355","0","25","30","5","0.5","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_KAQDTIOV3O_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_OF0TQXV4XX_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_TM8KOX97RB_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_L2HLM4X2FY_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_7WL0J4OMW6_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/01IiWo1q_RVYGV29YCQ_2023-04-24_6.jpeg",,,,,,,,"12XL","RAMA GREEN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Rama_Green_Polo_T-_Shirt__T-102__SJTE15PSBU_2023-04-24_1.jpeg","1",,,"T-102-RAMA GREEN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10102_10",,"Men's Plus Size Plain Sepia Brown Polo T- Shirt (T-102)","T-102-SEPIA BROWN-3XL","549","999","275","0","25","30","5","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_74S6CO5ZY3_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_ODCR3XQNUM_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_JDX5ZACAQM_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_KCLAXIGE7Z_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_6PYOEWWRZF_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_CU17AATLB0_2023-04-24_6.jpeg",,,,,,,,"3XL","SEPIA BROWN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Sepia_Brown_Polo_T-_Shirt__T-102__5ADDFB1HUT_2023-04-24_1.jpeg","1",,,"T-102-SEPIA BROWN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10102_10",,"Men's Plus Size Plain Sepia Brown Polo T- Shirt (T-102)","T-102-SEPIA BROWN-4XL","549","999","285","0","25","30","5","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_74S6CO5ZY3_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_ODCR3XQNUM_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_JDX5ZACAQM_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_KCLAXIGE7Z_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_6PYOEWWRZF_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_CU17AATLB0_2023-04-24_6.jpeg",,,,,,,,"4XL","SEPIA BROWN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Sepia_Brown_Polo_T-_Shirt__T-102__5ADDFB1HUT_2023-04-24_1.jpeg","1",,,"T-102-SEPIA BROWN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10102_10",,"Men's Plus Size Plain Sepia Brown Polo T- Shirt (T-102)","T-102-SEPIA BROWN-5XL","549","999","295","0","25","30","5","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_74S6CO5ZY3_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_ODCR3XQNUM_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_JDX5ZACAQM_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_KCLAXIGE7Z_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_6PYOEWWRZF_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_CU17AATLB0_2023-04-24_6.jpeg",,,,,,,,"5XL","SEPIA BROWN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Sepia_Brown_Polo_T-_Shirt__T-102__5ADDFB1HUT_2023-04-24_1.jpeg","1",,,"T-102-SEPIA BROWN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10102_10",,"Men's Plus Size Plain Sepia Brown Polo T- Shirt (T-102)","T-102-SEPIA BROWN-6XL","599","999","305","0","25","30","5","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_74S6CO5ZY3_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_ODCR3XQNUM_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_JDX5ZACAQM_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_KCLAXIGE7Z_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_6PYOEWWRZF_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_CU17AATLB0_2023-04-24_6.jpeg",,,,,,,,"6XL","SEPIA BROWN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Sepia_Brown_Polo_T-_Shirt__T-102__5ADDFB1HUT_2023-04-24_1.jpeg","1",,,"T-102-SEPIA BROWN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10102_10",,"Men's Plus Size Plain Sepia Brown Polo T- Shirt (T-102)","T-102-SEPIA BROWN-7XL","599","999","315","0","25","30","5","0.4","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_74S6CO5ZY3_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_ODCR3XQNUM_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_JDX5ZACAQM_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_KCLAXIGE7Z_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_6PYOEWWRZF_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_CU17AATLB0_2023-04-24_6.jpeg",,,,,,,,"7XL","SEPIA BROWN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Sepia_Brown_Polo_T-_Shirt__T-102__5ADDFB1HUT_2023-04-24_1.jpeg","1",,,"T-102-SEPIA BROWN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10102_10",,"Men's Plus Size Plain Sepia Brown Polo T- Shirt (T-102)","T-102-SEPIA BROWN-8XL","599","999","325","0","25","30","5","0.4","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_74S6CO5ZY3_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_ODCR3XQNUM_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_JDX5ZACAQM_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_KCLAXIGE7Z_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_6PYOEWWRZF_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_CU17AATLB0_2023-04-24_6.jpeg",,,,,,,,"8XL","SEPIA BROWN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Sepia_Brown_Polo_T-_Shirt__T-102__5ADDFB1HUT_2023-04-24_1.jpeg","1",,,"T-102-SEPIA BROWN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10102_10",,"Men's Plus Size Plain Sepia Brown Polo T- Shirt (T-102)","T-102-SEPIA BROWN-9XL","649","999","335","0","25","30","5","0.5","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_74S6CO5ZY3_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_ODCR3XQNUM_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_JDX5ZACAQM_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_KCLAXIGE7Z_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_6PYOEWWRZF_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_CU17AATLB0_2023-04-24_6.jpeg",,,,,,,,"9XL","SEPIA BROWN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Sepia_Brown_Polo_T-_Shirt__T-102__5ADDFB1HUT_2023-04-24_1.jpeg","1",,,"T-102-SEPIA BROWN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10102_10",,"Men's Plus Size Plain Sepia Brown Polo T- Shirt (T-102)","T-102-SEPIA BROWN-10XL","649","999","345","0","25","30","5","0.5","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_74S6CO5ZY3_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_ODCR3XQNUM_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_JDX5ZACAQM_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_KCLAXIGE7Z_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_6PYOEWWRZF_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_CU17AATLB0_2023-04-24_6.jpeg",,,,,,,,"10XL","SEPIA BROWN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Sepia_Brown_Polo_T-_Shirt__T-102__5ADDFB1HUT_2023-04-24_1.jpeg","1",,,"T-102-SEPIA BROWN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10102_10",,"Men's Plus Size Plain Sepia Brown Polo T- Shirt (T-102)","T-102-SEPIA BROWN-12XL","699","999","355","0","25","30","5","0.5","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_74S6CO5ZY3_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_ODCR3XQNUM_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_JDX5ZACAQM_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_KCLAXIGE7Z_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_6PYOEWWRZF_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/bpxzcfCd_CU17AATLB0_2023-04-24_6.jpeg",,,,,,,,"12XL","SEPIA BROWN","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Sepia_Brown_Polo_T-_Shirt__T-102__5ADDFB1HUT_2023-04-24_1.jpeg","1",,,"T-102-SEPIA BROWN-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
